order_item_id,order_id,product_id,quantity,unit_price,line_total
OI010313,ORD006685,PROD0005,1,4119,4119
OI010314,ORD006686,PROD0013,1,549,549
OI010315,ORD006687,PROD0014,3,2179,6537
OI010316,ORD006687,PROD0005,2,4119,8238
OI010317,ORD006688,PROD0010,1,2449,2449
OI010318,ORD006689,PROD0022,1,1659,1659
OI010319,ORD006689,PROD0018,1,1959,1959
OI010320,ORD006690,PROD0011,1,2119,2119
OI010321,ORD006691,PROD0004,1,1199,1199
OI010322,ORD006691,PROD0038,1,459,459
OI010323,ORD006692,PROD0034,2,629,1258
OI010324,ORD006692,PROD0026,2,319,638
OI010325,ORD006693,PROD0004,1,1199,1199
OI010326,ORD006693,PROD0026,1,319,319
OI010327,ORD006693,PROD0003,1,2559,2559
OI010328,ORD006694,PROD0013,1,549,549
OI010329,ORD006694,PROD0007,2,4319,8638
OI010330,ORD006695,PROD0011,2,2119,4238
OI010331,ORD006695,PROD0027,1,399,399
OI010332,ORD006696,PROD0036,1,129,129
OI010333,ORD006696,PROD0005,2,4119,8238
OI010334,ORD006696,PROD0010,1,2449,2449
OI010335,ORD006696,PROD0023,1,2179,2179
OI010336,ORD006697,PROD0028,1,569,569
OI010337,ORD006698,PROD0019,1,2469,2469
OI010338,ORD006698,PROD0002,1,3029,3029
OI010339,ORD006699,PROD0007,1,4319,4319
OI010340,ORD006700,PROD0026,1,319,319
OI010341,ORD006700,PROD0027,1,399,399
OI010342,ORD006701,PROD0001,1,4529,4529
OI010343,ORD006702,PROD0033,1,2249,2249
OI010344,ORD006703,PROD0006,1,3799,3799
OI010345,ORD006703,PROD0024,2,889,1778
OI010346,ORD006704,PROD0038,1,459,459
OI010347,ORD006704,PROD0005,1,4119,4119
OI010348,ORD006704,PROD0020,1,1939,1939
OI010349,ORD006705,PROD0026,1,319,319
OI010350,ORD006706,PROD0013,1,549,549
OI010351,ORD006706,PROD0018,1,1959,1959
OI010352,ORD006707,PROD0026,2,319,638
OI010353,ORD006708,PROD0028,1,569,569
OI010354,ORD006709,PROD0010,3,2449,7347
OI010355,ORD006710,PROD0033,2,2249,4498
OI010356,ORD006710,PROD0017,1,3049,3049
OI010357,ORD006711,PROD0035,1,69,69
OI010358,ORD006712,PROD0012,1,989,989
OI010359,ORD006712,PROD0030,2,2669,5338
OI010360,ORD006712,PROD0033,1,2249,2249
OI010361,ORD006713,PROD0022,1,1659,1659
OI010362,ORD006713,PROD0017,1,3049,3049
OI010363,ORD006713,PROD0019,2,2469,4938
OI010364,ORD006713,PROD0001,1,4529,4529
OI010365,ORD006714,PROD0036,1,129,129
OI010366,ORD006715,PROD0018,1,1959,1959
OI010367,ORD006715,PROD0002,1,3029,3029
OI010368,ORD006715,PROD0012,1,989,989
OI010369,ORD006715,PROD0010,1,2449,2449
OI010370,ORD006716,PROD0007,3,4319,12957
OI010371,ORD006716,PROD0009,1,1599,1599
OI010372,ORD006717,PROD0021,1,549,549
OI010373,ORD006718,PROD0008,1,4749,4749
OI010374,ORD006718,PROD0024,3,889,2667
OI010375,ORD006718,PROD0034,1,629,629
OI010376,ORD006718,PROD0029,1,509,509
OI010377,ORD006719,PROD0035,1,69,69
OI010378,ORD006720,PROD0025,1,409,409
OI010379,ORD006720,PROD0019,1,2469,2469
OI010380,ORD006720,PROD0029,1,509,509
OI010381,ORD006721,PROD0031,1,1129,1129
OI010382,ORD006722,PROD0016,1,309,309
OI010383,ORD006723,PROD0034,1,629,629
OI010384,ORD006723,PROD0027,1,399,399
OI010385,ORD006723,PROD0008,1,4749,4749
OI010386,ORD006723,PROD0011,1,2119,2119
OI010387,ORD006724,PROD0018,2,1959,3918
OI010388,ORD006725,PROD0010,1,2449,2449
OI010389,ORD006726,PROD0008,1,4749,4749
OI010390,ORD006727,PROD0036,3,129,387
OI010391,ORD006728,PROD0035,1,69,69
OI010392,ORD006729,PROD0022,1,1659,1659
OI010393,ORD006729,PROD0003,1,2559,2559
OI010394,ORD006730,PROD0017,1,3049,3049
OI010395,ORD006731,PROD0023,1,2179,2179
OI010396,ORD006731,PROD0028,2,569,1138
OI010397,ORD006732,PROD0016,1,309,309
OI010398,ORD006733,PROD0028,1,569,569
OI010399,ORD006733,PROD0023,1,2179,2179
OI010400,ORD006734,PROD0013,2,549,1098
OI010401,ORD006734,PROD0001,1,4529,4529
OI010402,ORD006735,PROD0014,3,2179,6537
OI010403,ORD006735,PROD0037,1,189,189
OI010404,ORD006736,PROD0012,1,989,989
OI010405,ORD006737,PROD0012,1,989,989
OI010406,ORD006738,PROD0032,1,1119,1119
OI010407,ORD006739,PROD0016,1,309,309
OI010408,ORD006739,PROD0005,1,4119,4119
OI010409,ORD006740,PROD0011,1,2119,2119
OI010410,ORD006741,PROD0015,2,879,1758
OI010411,ORD006741,PROD0034,1,629,629
OI010412,ORD006742,PROD0020,1,1939,1939
OI010413,ORD006743,PROD0037,1,189,189
OI010414,ORD006743,PROD0005,3,4119,12357
OI010415,ORD006744,PROD0013,1,549,549
OI010416,ORD006745,PROD0020,1,1939,1939
OI010417,ORD006745,PROD0003,1,2559,2559
OI010418,ORD006746,PROD0004,1,1199,1199
OI010419,ORD006747,PROD0032,1,1119,1119
OI010420,ORD006748,PROD0017,1,3049,3049
OI010421,ORD006749,PROD0019,1,2469,2469
OI010422,ORD006749,PROD0033,1,2249,2249
OI010423,ORD006750,PROD0013,1,549,549
OI010424,ORD006751,PROD0016,1,309,309
OI010425,ORD006751,PROD0010,1,2449,2449
OI010426,ORD006752,PROD0006,1,3799,3799
OI010427,ORD006753,PROD0020,1,1939,1939
OI010428,ORD006754,PROD0022,1,1659,1659
OI010429,ORD006755,PROD0008,1,4749,4749
OI010430,ORD006755,PROD0036,1,129,129
OI010431,ORD006756,PROD0020,2,1939,3878
OI010432,ORD006757,PROD0020,1,1939,1939
OI010433,ORD006757,PROD0006,1,3799,3799
OI010434,ORD006757,PROD0037,1,189,189
OI010435,ORD006758,PROD0025,1,409,409
OI010436,ORD006758,PROD0016,3,309,927
OI010437,ORD006759,PROD0001,1,4529,4529
OI010438,ORD006759,PROD0036,1,129,129
OI010439,ORD006760,PROD0024,2,889,1778
OI010440,ORD006761,PROD0006,1,3799,3799
OI010441,ORD006762,PROD0029,1,509,509
OI010442,ORD006762,PROD0038,2,459,918
OI010443,ORD006762,PROD0030,1,2669,2669
OI010444,ORD006762,PROD0010,1,2449,2449
OI010445,ORD006763,PROD0008,1,4749,4749
OI010446,ORD006763,PROD0002,1,3029,3029
OI010447,ORD006764,PROD0011,1,2119,2119
OI010448,ORD006764,PROD0018,1,1959,1959
OI010449,ORD006765,PROD0024,1,889,889
OI010450,ORD006766,PROD0016,1,309,309
OI010451,ORD006766,PROD0023,1,2179,2179
OI010452,ORD006767,PROD0014,2,2179,4358
OI010453,ORD006767,PROD0002,1,3029,3029
OI010454,ORD006768,PROD0030,1,2669,2669
OI010455,ORD006768,PROD0014,1,2179,2179
OI010456,ORD006769,PROD0032,1,1119,1119
OI010457,ORD006770,PROD0038,2,459,918
OI010458,ORD006771,PROD0004,3,1199,3597
OI010459,ORD006771,PROD0020,1,1939,1939
OI010460,ORD006772,PROD0009,1,1599,1599
OI010461,ORD006773,PROD0017,1,3049,3049
OI010462,ORD006774,PROD0031,1,1129,1129
OI010463,ORD006774,PROD0030,1,2669,2669
OI010464,ORD006774,PROD0014,1,2179,2179
OI010465,ORD006774,PROD0028,1,569,569
OI010466,ORD006775,PROD0022,1,1659,1659
OI010467,ORD006776,PROD0012,1,989,989
OI010468,ORD006776,PROD0006,1,3799,3799
OI010469,ORD006777,PROD0030,1,2669,2669
OI010470,ORD006778,PROD0006,1,3799,3799
OI010471,ORD006779,PROD0027,1,399,399
OI010472,ORD006780,PROD0020,2,1939,3878
OI010473,ORD006781,PROD0007,1,4319,4319
OI010474,ORD006782,PROD0025,1,409,409
OI010475,ORD006783,PROD0022,2,1659,3318
OI010476,ORD006784,PROD0036,1,129,129
OI010477,ORD006784,PROD0021,1,549,549
OI010478,ORD006784,PROD0006,1,3799,3799
OI010479,ORD006785,PROD0037,1,189,189
OI010480,ORD006785,PROD0004,2,1199,2398
OI010481,ORD006786,PROD0012,1,989,989
OI010482,ORD006787,PROD0029,1,509,509
OI010483,ORD006787,PROD0035,1,69,69
OI010484,ORD006788,PROD0002,1,3029,3029
OI010485,ORD006789,PROD0006,1,3799,3799
OI010486,ORD006790,PROD0037,1,189,189
OI010487,ORD006790,PROD0038,1,459,459
OI010488,ORD006791,PROD0031,1,1129,1129
OI010489,ORD006792,PROD0015,1,879,879
OI010490,ORD006792,PROD0017,1,3049,3049
OI010491,ORD006792,PROD0007,2,4319,8638
OI010492,ORD006793,PROD0034,1,629,629
OI010493,ORD006793,PROD0007,1,4319,4319
OI010494,ORD006794,PROD0004,1,1199,1199
OI010495,ORD006794,PROD0013,1,549,549
OI010496,ORD006795,PROD0014,1,2179,2179
OI010497,ORD006796,PROD0008,1,4749,4749
OI010498,ORD006797,PROD0022,2,1659,3318
OI010499,ORD006797,PROD0008,1,4749,4749
OI010500,ORD006798,PROD0006,3,3799,11397
OI010501,ORD006798,PROD0014,1,2179,2179
OI010502,ORD006799,PROD0031,1,1129,1129
OI010503,ORD006799,PROD0005,1,4119,4119
OI010504,ORD006799,PROD0030,1,2669,2669
OI010505,ORD006799,PROD0018,1,1959,1959
OI010506,ORD006800,PROD0037,1,189,189
OI010507,ORD006800,PROD0002,1,3029,3029
OI010508,ORD006801,PROD0001,1,4529,4529
OI010509,ORD006802,PROD0026,1,319,319
OI010510,ORD006803,PROD0035,1,69,69
OI010511,ORD006804,PROD0020,1,1939,1939
OI010512,ORD006805,PROD0012,1,989,989
OI010513,ORD006806,PROD0032,1,1119,1119
OI010514,ORD006806,PROD0025,1,409,409
OI010515,ORD006806,PROD0009,1,1599,1599
OI010516,ORD006807,PROD0017,1,3049,3049
OI010517,ORD006807,PROD0026,1,319,319
OI010518,ORD006808,PROD0005,1,4119,4119
OI010519,ORD006809,PROD0009,1,1599,1599
OI010520,ORD006810,PROD0011,1,2119,2119
OI010521,ORD006811,PROD0029,1,509,509
OI010522,ORD006812,PROD0033,1,2249,2249
OI010523,ORD006813,PROD0017,1,3049,3049
OI010524,ORD006813,PROD0010,1,2449,2449
OI010525,ORD006814,PROD0038,1,459,459
OI010526,ORD006814,PROD0001,1,4529,4529
OI010527,ORD006815,PROD0025,1,409,409
OI010528,ORD006816,PROD0038,1,459,459
OI010529,ORD006816,PROD0003,1,2559,2559
OI010530,ORD006817,PROD0007,1,4319,4319
OI010531,ORD006818,PROD0021,1,549,549
OI010532,ORD006819,PROD0014,1,2179,2179
OI010533,ORD006819,PROD0027,1,399,399
OI010534,ORD006820,PROD0028,2,569,1138
OI010535,ORD006820,PROD0004,1,1199,1199
OI010536,ORD006821,PROD0033,1,2249,2249
OI010537,ORD006822,PROD0008,1,4749,4749
OI010538,ORD006823,PROD0028,3,569,1707
OI010539,ORD006823,PROD0022,1,1659,1659
OI010540,ORD006824,PROD0034,1,629,629
OI010541,ORD006825,PROD0036,1,129,129
OI010542,ORD006826,PROD0007,1,4319,4319
OI010543,ORD006826,PROD0019,1,2469,2469
OI010544,ORD006827,PROD0023,1,2179,2179
OI010545,ORD006828,PROD0013,1,549,549
OI010546,ORD006829,PROD0016,1,309,309
OI010547,ORD006830,PROD0030,1,2669,2669
OI010548,ORD006830,PROD0029,1,509,509
OI010549,ORD006831,PROD0010,1,2449,2449
OI010550,ORD006831,PROD0034,1,629,629
OI010551,ORD006832,PROD0031,1,1129,1129
OI010552,ORD006833,PROD0005,1,4119,4119
OI010553,ORD006834,PROD0008,1,4749,4749
OI010554,ORD006835,PROD0019,1,2469,2469
OI010555,ORD006835,PROD0016,1,309,309
OI010556,ORD006835,PROD0037,1,189,189
OI010557,ORD006836,PROD0003,1,2559,2559
OI010558,ORD006837,PROD0005,1,4119,4119
OI010559,ORD006838,PROD0024,1,889,889
OI010560,ORD006839,PROD0010,1,2449,2449
OI010561,ORD006840,PROD0025,1,409,409
OI010562,ORD006841,PROD0010,1,2449,2449
OI010563,ORD006842,PROD0036,1,129,129
OI010564,ORD006843,PROD0010,2,2449,4898
OI010565,ORD006843,PROD0016,1,309,309
OI010566,ORD006844,PROD0026,2,319,638
OI010567,ORD006845,PROD0011,1,2119,2119
OI010568,ORD006846,PROD0028,1,569,569
OI010569,ORD006846,PROD0011,1,2119,2119
OI010570,ORD006847,PROD0013,1,549,549
OI010571,ORD006848,PROD0023,1,2179,2179
OI010572,ORD006849,PROD0028,1,569,569
OI010573,ORD006850,PROD0020,2,1939,3878
OI010574,ORD006851,PROD0036,1,129,129
OI010575,ORD006852,PROD0031,1,1129,1129
OI010576,ORD006852,PROD0016,1,309,309
OI010577,ORD006853,PROD0036,1,129,129
OI010578,ORD006853,PROD0013,1,549,549
OI010579,ORD006854,PROD0025,1,409,409
OI010580,ORD006854,PROD0031,1,1129,1129
OI010581,ORD006855,PROD0015,2,879,1758
OI010582,ORD006856,PROD0012,1,989,989
OI010583,ORD006856,PROD0011,1,2119,2119
OI010584,ORD006857,PROD0004,1,1199,1199
OI010585,ORD006858,PROD0011,1,2119,2119
OI010586,ORD006859,PROD0010,1,2449,2449
OI010587,ORD006859,PROD0036,1,129,129
OI010588,ORD006860,PROD0027,1,399,399
OI010589,ORD006861,PROD0028,1,569,569
OI010590,ORD006862,PROD0022,1,1659,1659
OI010591,ORD006863,PROD0032,1,1119,1119
OI010592,ORD006864,PROD0021,1,549,549
OI010593,ORD006865,PROD0007,1,4319,4319
OI010594,ORD006865,PROD0015,1,879,879
OI010595,ORD006866,PROD0016,1,309,309
OI010596,ORD006867,PROD0005,1,4119,4119
OI010597,ORD006867,PROD0036,1,129,129
OI010598,ORD006868,PROD0016,1,309,309
OI010599,ORD006869,PROD0012,1,989,989
OI010600,ORD006870,PROD0023,1,2179,2179
OI010601,ORD006870,PROD0015,2,879,1758
OI010602,ORD006871,PROD0037,1,189,189
OI010603,ORD006872,PROD0025,1,409,409
OI010604,ORD006872,PROD0037,1,189,189
OI010605,ORD006872,PROD0026,2,319,638
OI010606,ORD006873,PROD0031,1,1129,1129
OI010607,ORD006874,PROD0020,1,1939,1939
OI010608,ORD006875,PROD0027,1,399,399
OI010609,ORD006876,PROD0035,1,69,69
OI010610,ORD006877,PROD0009,1,1599,1599
OI010611,ORD006878,PROD0011,3,2119,6357
OI010612,ORD006878,PROD0024,1,889,889
OI010613,ORD006879,PROD0016,1,309,309
OI010614,ORD006879,PROD0031,1,1129,1129
OI010615,ORD006880,PROD0014,1,2179,2179
OI010616,ORD006881,PROD0003,1,2559,2559
OI010617,ORD006882,PROD0019,1,2469,2469
OI010618,ORD006883,PROD0004,1,1199,1199
OI010619,ORD006884,PROD0007,3,4319,12957
OI010620,ORD006884,PROD0009,1,1599,1599
OI010621,ORD006885,PROD0017,1,3049,3049
OI010622,ORD006886,PROD0030,1,2669,2669
OI010623,ORD006886,PROD0002,1,3029,3029
OI010624,ORD006887,PROD0033,1,2249,2249
OI010625,ORD006888,PROD0008,1,4749,4749
OI010626,ORD006889,PROD0025,1,409,409
OI010627,ORD006889,PROD0036,1,129,129
OI010628,ORD006890,PROD0005,1,4119,4119
OI010629,ORD006891,PROD0015,2,879,1758
OI010630,ORD006892,PROD0022,1,1659,1659
OI010631,ORD006893,PROD0037,1,189,189
OI010632,ORD006893,PROD0036,2,129,258
OI010633,ORD006894,PROD0018,1,1959,1959
OI010634,ORD006895,PROD0001,1,4529,4529
OI010635,ORD006896,PROD0030,1,2669,2669
OI010636,ORD006897,PROD0033,1,2249,2249
OI010637,ORD006898,PROD0017,1,3049,3049
OI010638,ORD006898,PROD0025,1,409,409
OI010639,ORD006899,PROD0017,1,3049,3049
OI010640,ORD006900,PROD0016,1,309,309
OI010641,ORD006901,PROD0013,1,549,549
OI010642,ORD006902,PROD0018,1,1959,1959
OI010643,ORD006902,PROD0012,2,989,1978
OI010644,ORD006902,PROD0034,1,629,629
OI010645,ORD006903,PROD0024,1,889,889
OI010646,ORD006904,PROD0015,1,879,879
OI010647,ORD006905,PROD0015,1,879,879
OI010648,ORD006906,PROD0021,1,549,549
OI010649,ORD006906,PROD0017,3,3049,9147
OI010650,ORD006907,PROD0018,1,1959,1959
OI010651,ORD006908,PROD0017,1,3049,3049
OI010652,ORD006908,PROD0025,3,409,1227
OI010653,ORD006909,PROD0027,1,399,399
OI010654,ORD006910,PROD0012,1,989,989
OI010655,ORD006911,PROD0013,1,549,549
OI010656,ORD006911,PROD0004,1,1199,1199
OI010657,ORD006912,PROD0036,1,129,129
OI010658,ORD006913,PROD0034,1,629,629
OI010659,ORD006913,PROD0011,1,2119,2119
OI010660,ORD006914,PROD0004,1,1199,1199
OI010661,ORD006915,PROD0011,1,2119,2119
OI010662,ORD006915,PROD0038,1,459,459
OI010663,ORD006915,PROD0012,1,989,989
OI010664,ORD006916,PROD0027,1,399,399
OI010665,ORD006917,PROD0001,2,4529,9058
OI010666,ORD006917,PROD0004,1,1199,1199
OI010667,ORD006918,PROD0024,1,889,889
OI010668,ORD006918,PROD0029,1,509,509
OI010669,ORD006918,PROD0012,1,989,989
OI010670,ORD006919,PROD0011,3,2119,6357
OI010671,ORD006919,PROD0030,1,2669,2669
OI010672,ORD006920,PROD0016,1,309,309
OI010673,ORD006921,PROD0025,1,409,409
OI010674,ORD006921,PROD0022,1,1659,1659
OI010675,ORD006922,PROD0006,1,3799,3799
OI010676,ORD006923,PROD0022,1,1659,1659
OI010677,ORD006924,PROD0024,1,889,889
OI010678,ORD006924,PROD0007,1,4319,4319
OI010679,ORD006925,PROD0023,1,2179,2179
OI010680,ORD006925,PROD0029,1,509,509
OI010681,ORD006926,PROD0031,2,1129,2258
OI010682,ORD006926,PROD0030,1,2669,2669
OI010683,ORD006926,PROD0038,1,459,459
OI010684,ORD006926,PROD0015,2,879,1758
OI010685,ORD006927,PROD0005,2,4119,8238
OI010686,ORD006928,PROD0001,1,4529,4529
OI010687,ORD006929,PROD0017,2,3049,6098
OI010688,ORD006930,PROD0036,1,129,129
OI010689,ORD006930,PROD0030,1,2669,2669
OI010690,ORD006931,PROD0004,1,1199,1199
OI010691,ORD006931,PROD0019,1,2469,2469
OI010692,ORD006932,PROD0025,1,409,409
OI010693,ORD006932,PROD0008,1,4749,4749
OI010694,ORD006933,PROD0017,1,3049,3049
OI010695,ORD006934,PROD0020,1,1939,1939
OI010696,ORD006935,PROD0008,3,4749,14247
OI010697,ORD006935,PROD0010,1,2449,2449
OI010698,ORD006936,PROD0017,1,3049,3049
OI010699,ORD006936,PROD0030,2,2669,5338
OI010700,ORD006936,PROD0031,1,1129,1129
OI010701,ORD006936,PROD0029,1,509,509
OI010702,ORD006937,PROD0011,1,2119,2119
OI010703,ORD006938,PROD0025,1,409,409
OI010704,ORD006939,PROD0037,1,189,189
OI010705,ORD006940,PROD0004,1,1199,1199
OI010706,ORD006941,PROD0006,1,3799,3799
OI010707,ORD006941,PROD0034,1,629,629
OI010708,ORD006942,PROD0019,1,2469,2469
OI010709,ORD006942,PROD0004,1,1199,1199
OI010710,ORD006942,PROD0033,1,2249,2249
OI010711,ORD006943,PROD0034,1,629,629
OI010712,ORD006943,PROD0022,1,1659,1659
OI010713,ORD006944,PROD0027,1,399,399
OI010714,ORD006944,PROD0031,1,1129,1129
OI010715,ORD006945,PROD0031,1,1129,1129
OI010716,ORD006946,PROD0026,1,319,319
OI010717,ORD006946,PROD0014,1,2179,2179
OI010718,ORD006947,PROD0004,1,1199,1199
OI010719,ORD006947,PROD0030,1,2669,2669
OI010720,ORD006948,PROD0002,1,3029,3029
OI010721,ORD006949,PROD0012,1,989,989
OI010722,ORD006950,PROD0032,1,1119,1119
OI010723,ORD006950,PROD0022,2,1659,3318
OI010724,ORD006950,PROD0013,2,549,1098
OI010725,ORD006951,PROD0025,1,409,409
OI010726,ORD006952,PROD0019,2,2469,4938
OI010727,ORD006953,PROD0017,2,3049,6098
OI010728,ORD006954,PROD0016,1,309,309
OI010729,ORD006955,PROD0013,1,549,549
OI010730,ORD006955,PROD0003,1,2559,2559
OI010731,ORD006956,PROD0026,1,319,319
OI010732,ORD006956,PROD0028,1,569,569
OI010733,ORD006957,PROD0015,3,879,2637
OI010734,ORD006958,PROD0006,2,3799,7598
OI010735,ORD006959,PROD0023,1,2179,2179
OI010736,ORD006960,PROD0004,3,1199,3597
OI010737,ORD006960,PROD0034,2,629,1258
OI010738,ORD006960,PROD0036,1,129,129
OI010739,ORD006961,PROD0002,1,3029,3029
OI010740,ORD006962,PROD0030,1,2669,2669
OI010741,ORD006962,PROD0002,1,3029,3029
OI010742,ORD006963,PROD0012,1,989,989
OI010743,ORD006963,PROD0025,1,409,409
OI010744,ORD006964,PROD0029,1,509,509
OI010745,ORD006965,PROD0010,2,2449,4898
OI010746,ORD006966,PROD0031,1,1129,1129
OI010747,ORD006966,PROD0023,1,2179,2179
OI010748,ORD006967,PROD0003,2,2559,5118
OI010749,ORD006967,PROD0014,1,2179,2179
OI010750,ORD006968,PROD0006,1,3799,3799
OI010751,ORD006969,PROD0011,1,2119,2119
OI010752,ORD006969,PROD0028,1,569,569
OI010753,ORD006970,PROD0034,1,629,629
OI010754,ORD006970,PROD0006,1,3799,3799
OI010755,ORD006971,PROD0014,1,2179,2179
OI010756,ORD006972,PROD0021,1,549,549
OI010757,ORD006972,PROD0030,1,2669,2669
OI010758,ORD006973,PROD0026,1,319,319
OI010759,ORD006974,PROD0017,1,3049,3049
OI010760,ORD006974,PROD0016,1,309,309
OI010761,ORD006975,PROD0013,1,549,549
OI010762,ORD006976,PROD0031,2,1129,2258
OI010763,ORD006977,PROD0017,1,3049,3049
OI010764,ORD006977,PROD0013,1,549,549
OI010765,ORD006978,PROD0003,1,2559,2559
OI010766,ORD006979,PROD0009,3,1599,4797
OI010767,ORD006980,PROD0026,3,319,957
OI010768,ORD006981,PROD0021,1,549,549
OI010769,ORD006982,PROD0034,1,629,629
OI010770,ORD006982,PROD0016,3,309,927
OI010771,ORD006983,PROD0029,1,509,509
OI010772,ORD006984,PROD0014,1,2179,2179
OI010773,ORD006985,PROD0002,1,3029,3029
OI010774,ORD006986,PROD0015,2,879,1758
OI010775,ORD006986,PROD0005,1,4119,4119
OI010776,ORD006987,PROD0020,1,1939,1939
OI010777,ORD006987,PROD0037,1,189,189
OI010778,ORD006988,PROD0036,1,129,129
OI010779,ORD006989,PROD0009,1,1599,1599
OI010780,ORD006990,PROD0013,2,549,1098
OI010781,ORD006991,PROD0002,3,3029,9087
OI010782,ORD006991,PROD0035,3,69,207
OI010783,ORD006992,PROD0027,1,399,399
OI010784,ORD006993,PROD0012,1,989,989
OI010785,ORD006994,PROD0011,1,2119,2119
OI010786,ORD006994,PROD0033,1,2249,2249
OI010787,ORD006995,PROD0012,1,989,989
OI010788,ORD006995,PROD0005,1,4119,4119
OI010789,ORD006995,PROD0003,3,2559,7677
OI010790,ORD006996,PROD0005,3,4119,12357
OI010791,ORD006996,PROD0025,1,409,409
OI010792,ORD006997,PROD0018,1,1959,1959
OI010793,ORD006997,PROD0020,2,1939,3878
OI010794,ORD006997,PROD0034,1,629,629
OI010795,ORD006998,PROD0004,2,1199,2398
OI010796,ORD006999,PROD0019,1,2469,2469
OI010797,ORD006999,PROD0026,1,319,319
OI010798,ORD006999,PROD0023,1,2179,2179
OI010799,ORD007000,PROD0010,1,2449,2449
OI010800,ORD007001,PROD0031,1,1129,1129
OI010801,ORD007002,PROD0031,1,1129,1129
OI010802,ORD007002,PROD0022,1,1659,1659
OI010803,ORD007002,PROD0025,1,409,409
OI010804,ORD007002,PROD0003,1,2559,2559
OI010805,ORD007003,PROD0037,1,189,189
OI010806,ORD007004,PROD0026,1,319,319
OI010807,ORD007004,PROD0037,1,189,189
OI010808,ORD007005,PROD0015,2,879,1758
OI010809,ORD007006,PROD0026,1,319,319
OI010810,ORD007007,PROD0004,1,1199,1199
OI010811,ORD007008,PROD0026,1,319,319
OI010812,ORD007009,PROD0002,1,3029,3029
OI010813,ORD007010,PROD0005,1,4119,4119
OI010814,ORD007010,PROD0013,1,549,549
OI010815,ORD007011,PROD0011,3,2119,6357
OI010816,ORD007012,PROD0016,1,309,309
OI010817,ORD007013,PROD0013,1,549,549
OI010818,ORD007014,PROD0033,1,2249,2249
OI010819,ORD007015,PROD0032,1,1119,1119
OI010820,ORD007016,PROD0033,1,2249,2249
OI010821,ORD007017,PROD0034,1,629,629
OI010822,ORD007018,PROD0023,1,2179,2179
OI010823,ORD007019,PROD0018,1,1959,1959
OI010824,ORD007019,PROD0006,1,3799,3799
OI010825,ORD007020,PROD0038,1,459,459
OI010826,ORD007021,PROD0017,3,3049,9147
OI010827,ORD007022,PROD0020,1,1939,1939
OI010828,ORD007023,PROD0007,1,4319,4319
OI010829,ORD007024,PROD0014,1,2179,2179
OI010830,ORD007025,PROD0002,1,3029,3029
OI010831,ORD007025,PROD0006,1,3799,3799
OI010832,ORD007025,PROD0020,1,1939,1939
OI010833,ORD007026,PROD0002,1,3029,3029
OI010834,ORD007026,PROD0003,1,2559,2559
OI010835,ORD007027,PROD0015,1,879,879
OI010836,ORD007028,PROD0028,1,569,569
OI010837,ORD007029,PROD0033,1,2249,2249
OI010838,ORD007030,PROD0007,1,4319,4319
OI010839,ORD007030,PROD0029,3,509,1527
OI010840,ORD007031,PROD0010,1,2449,2449
OI010841,ORD007032,PROD0025,1,409,409
OI010842,ORD007033,PROD0021,1,549,549
OI010843,ORD007034,PROD0022,1,1659,1659
OI010844,ORD007035,PROD0001,1,4529,4529
OI010845,ORD007036,PROD0009,1,1599,1599
OI010846,ORD007037,PROD0017,2,3049,6098
OI010847,ORD007037,PROD0004,1,1199,1199
OI010848,ORD007038,PROD0001,1,4529,4529
OI010849,ORD007038,PROD0036,1,129,129
OI010850,ORD007039,PROD0009,2,1599,3198
OI010851,ORD007040,PROD0023,1,2179,2179
OI010852,ORD007040,PROD0004,1,1199,1199
OI010853,ORD007041,PROD0034,1,629,629
OI010854,ORD007042,PROD0018,3,1959,5877
OI010855,ORD007042,PROD0007,1,4319,4319
OI010856,ORD007042,PROD0034,1,629,629
OI010857,ORD007042,PROD0009,1,1599,1599
OI010858,ORD007043,PROD0016,1,309,309
OI010859,ORD007043,PROD0025,1,409,409
OI010860,ORD007044,PROD0013,1,549,549
OI010861,ORD007045,PROD0005,1,4119,4119
OI010862,ORD007045,PROD0016,1,309,309
OI010863,ORD007046,PROD0025,1,409,409
OI010864,ORD007046,PROD0037,1,189,189
OI010865,ORD007047,PROD0010,1,2449,2449
OI010866,ORD007048,PROD0011,1,2119,2119
OI010867,ORD007049,PROD0037,1,189,189
OI010868,ORD007050,PROD0023,1,2179,2179
OI010869,ORD007051,PROD0020,1,1939,1939
OI010870,ORD007052,PROD0030,1,2669,2669
OI010871,ORD007052,PROD0034,1,629,629
OI010872,ORD007053,PROD0018,1,1959,1959
OI010873,ORD007054,PROD0023,1,2179,2179
OI010874,ORD007055,PROD0020,1,1939,1939
OI010875,ORD007056,PROD0019,1,2469,2469
OI010876,ORD007056,PROD0024,1,889,889
OI010877,ORD007057,PROD0001,1,4529,4529
OI010878,ORD007058,PROD0035,1,69,69
OI010879,ORD007058,PROD0023,1,2179,2179
OI010880,ORD007058,PROD0015,1,879,879
OI010881,ORD007059,PROD0023,1,2179,2179
OI010882,ORD007060,PROD0005,1,4119,4119
OI010883,ORD007060,PROD0016,2,309,618
OI010884,ORD007061,PROD0018,1,1959,1959
OI010885,ORD007062,PROD0028,1,569,569
OI010886,ORD007062,PROD0029,1,509,509
OI010887,ORD007063,PROD0027,1,399,399
OI010888,ORD007064,PROD0007,1,4319,4319
OI010889,ORD007065,PROD0028,1,569,569
